minute,req_count,unique_hosts,status_2xx,status_3xx,status_4xx,status_5xx,error_rate,bytes_sum,bytes_mean,method_GET,method_POST,method_HEAD,path_depth_mean,resource_entropy,host_entropy,static_ratio,robots_ratio,req_roll_mean,req_roll_std,err_roll_mean,err_roll_std,req_count_ratio,error_rate_ratio,req_z,err_z,iso_score,is_anomaly,any_error,is_actionable
1995-08-30 17:59:00+00:00,126,36,110,14,2,0,0.015873015873015872,2564599,20353.960317460318,1.0,0.0,0.0,2.7698412698412698,5.461628709022166,4.757450399337061,0.6111111111111112,0.0,86.13333333333334,20.3964658509521,0.007380905975697199,0.02285775632457948,1.4628482971966386,2.150550863908769,1.9545869836489889,0.3715198204588036,-0.594502423808141,1,True,True
1995-08-30 18:21:00+00:00,98,27,92,4,2,0,0.02040816326530612,753753,7691.357142857143,0.9183673469387755,0.0,0.08163265306122448,2.3877551020408165,4.790355279982586,4.244655069684421,0.6326530612244898,0.0,82.68333333333334,19.259592957899446,0.007529680926078714,0.022993420240241445,1.1852449102860079,2.7103619336991334,0.7952746820430158,0.5600942201975757,-0.595279621946007,1,True,True
1995-08-30 18:42:00+00:00,100,29,86,14,0,0,0.0,2590028,25900.28,0.93,0.0,0.07,2.53,4.982575318184171,4.478989622792058,0.63,0.0,81.91666666666667,18.48709276414417,0.00848714076057162,0.023766639409426853,1.220752797543592,0.0,0.9781599282840137,-0.357103091323133,-0.5714079193910704,1,False,True
1995-08-30 19:00:00+00:00,129,32,104,25,0,0,0.0,2415197,18722.457364341084,1.0,0.0,0.0,2.627906976744186,5.548054894976179,4.565018579451137,0.6356589147286822,0.0,87.41666666666667,19.6091397460964,0.005552564790958975,0.010753037818726349,1.4756911343968462,0.0,2.1206097702215994,-0.5163716866053918,-0.5671666845719583,1,False,True
1995-08-30 19:09:00+00:00,108,38,76,31,1,0,0.009259259259259259,3064746,28377.277777777777,0.9907407407407407,0.0,0.009259259259259259,2.8055555555555554,4.848304333353597,4.967785771348321,0.5925925925925926,0.0,89.0,19.88782098996345,0.005622947565384464,0.010670643544977718,1.213483146053781,1.6466910823727525,0.9553585588201515,0.34077713661507675,-0.581338196869518,1,True,True
1995-08-30 19:11:00+00:00,132,37,113,19,0,0,0.0,1928124,14607.0,1.0,0.0,0.0,2.5,4.809567090494238,4.915892347341505,0.696969696969697,0.0,89.88333333333334,20.490668952582084,0.005391466083902983,0.010638889421266163,1.468570368980509,0.0,2.0554071105279372,-0.5067695850241993,-0.5585570658866557,1,False,True
1995-08-30 19:15:00+00:00,127,40,113,12,2,0,0.015748031496062992,1413903,11133.094488188977,1.0,0.0,0.0,2.7244094488188977,5.489063975228134,5.02482157715056,0.6377952755905512,0.0,91.55,20.65407170429404,0.005148422760885328,0.01038513667912808,1.3872200982917835,3.0588063895802824,1.7163685933613506,1.0206517296810254,-0.569660326579867,1,True,True
1995-08-30 19:24:00+00:00,93,25,65,25,3,0,0.03225806451612903,2135470,22962.043010752688,1.0,0.0,0.0,2.5161290322580645,4.705632185596774,4.396175144618901,0.6344086021505376,0.0,92.96666666666667,20.453309099198673,0.0046856143436478275,0.0099730940257582,1.0003585514413729,6.8844884076667725,0.0016297281369012145,2.7646833907897137,-0.5834598964875582,1,True,True
1995-08-30 19:27:00+00:00,168,37,120,47,1,0,0.005952380952380952,1539338,9162.72619047619,1.0,0.0,0.0,2.5654761904761907,5.581239481058022,4.721583634070075,0.6428571428571429,0.0,95.23333333333333,22.830522735180658,0.004757713462357116,0.009942769455713067,1.7640882043916966,1.2511009224021319,3.1872536388030106,0.1201543870840733,-0.6092120451839136,1,True,True
1995-08-30 19:28:00+00:00,139,43,116,22,1,0,0.007194244604316547,1212543,8723.330935251799,1.0,0.0,0.0,2.697841726618705,5.614304938241645,5.05427873131919,0.60431654676259,0.0,95.98333333333333,23.518108181343962,0.004877617539095725,0.00992778964755244,1.4481680847218457,1.4749502337364633,1.8290870308591018,0.23334769511804265,-0.5702176374416945,1,True,True
1995-08-30 19:30:00+00:00,169,44,145,24,0,0,0.0,1536199,9089.934911242604,1.0,0.0,0.0,2.532544378698225,5.198521580363962,5.136070656116161,0.7218934911242604,0.0,98.05,25.158767046937207,0.004877617539095725,0.00992778964755244,1.723610402838107,0.0,2.820090502241733,-0.49130946776141327,-0.5825590345145577,1,False,True
1995-08-30 19:33:00+00:00,72,23,63,5,4,0,0.05555555555555555,1966188,27308.166666666668,1.0,0.0,0.0,2.763888888888889,5.258136939056971,4.213649391297296,0.5694444444444444,0.0,97.98333333333333,25.25026710156914,0.005445120525953551,0.011707991541485725,0.7348188467351439,10.202812791368627,-1.029032018860886,4.280019384368609,-0.5690817191433063,1,True,True
1995-08-30 19:46:00+00:00,64,25,57,4,3,0,0.046875,1852145,28939.765625,1.0,0.0,0.0,3.078125,5.581954882778696,4.384012843709971,0.5625,0.0,99.78333333333333,23.77870551897669,0.004749974924911523,0.010718901352177566,0.6413896776284477,9.868471070381926,-1.5048478271145354,3.929975634728186,-0.5664136984668975,1,True,True
1995-08-30 19:51:00+00:00,120,34,94,25,1,0,0.008333333333333333,1446199,12051.658333333333,1.0,0.0,0.0,3.066666666666667,5.718081372782368,4.8588749753568585,0.6333333333333333,0.0,101.0,23.761527086690915,0.0047665009446021,0.010575823832403302,1.1881188118694246,1.7483121648089428,0.7996119075125643,0.337262808835752,-0.55976937032855,1,True,True
1995-08-30 19:55:00+00:00,141,40,114,27,0,0,0.0,2739391,19428.304964539006,1.0,0.0,0.0,2.5106382978723403,5.130120950067381,4.886649934538814,0.6595744680851063,0.0,99.63333333333334,24.628058042360408,0.0047665009446021,0.010575823832403302,1.41518902641604,0.0,1.6796560489599337,-0.450697796166026,-0.5786425432190654,1,False,True
1995-08-30 20:08:00+00:00,125,34,99,26,0,0,0.0,2503088,20024.704,1.0,0.0,0.0,2.544,5.128281560589668,4.719173282087006,0.696,0.0,98.73333333333333,24.935759270483423,0.004871481432162678,0.010725581094645642,1.2660364618372784,0.0,1.053373445768915,-0.45419273184199377,-0.5638693188762745,1,False,True
1995-08-30 21:24:00+00:00,56,15,48,4,4,0,0.07142857142857142,582299,10398.19642857143,0.9821428571428571,0.0,0.017857142857142856,2.9642857142857144,4.952456654541047,3.5313172094432983,0.6428571428571429,0.0,80.16666666666667,19.162256923324453,0.004846118165092914,0.012573636262265611,0.6985446985359848,14.739334505655295,-1.2611597246663389,5.295401153594374,-0.5648786241197725,1,True,True
1995-08-30 21:25:00+00:00,88,26,73,4,11,0,0.125,734573,8347.420454545454,1.0,0.0,0.0,2.6818181818181817,5.268590851370579,4.356719467015444,0.625,0.0,80.03333333333333,19.077866016707112,0.006929451498426248,0.019949400906237674,1.0995418575456117,18.038943196217712,0.41758688625197443,5.918500667664431,-0.6142210097346279,1,True,True
1995-08-30 22:00:00+00:00,59,26,47,4,8,0,0.13559322033898305,1195120,20256.271186440677,0.9830508474576272,0.0,0.01694915254237288,3.305084745762712,5.2340894475569195,4.261869271303531,0.5423728813559322,0.0,73.25,18.353981695202016,0.011093483596329745,0.026344556832037062,0.8054607508422462,12.222779881430924,-0.7763982898026289,4.725823736971277,-0.6123866900779421,1,True,True
1995-08-31 00:56:00+00:00,69,21,49,12,8,0,0.11594202898550725,892118,12929.246376811594,1.0,0.0,0.0,3.028985507246377,5.425027942883529,3.9202096964927926,0.42028985507246375,0.0,56.78333333333333,19.429221105550514,0.009884343917554017,0.019374597677737887,1.215145289089255,11.729864745978361,0.628777993707007,5.474058422165788,-0.6027689597066155,1,True,True
1995-08-31 02:23:00+00:00,63,19,52,6,5,0,0.07936507936507936,792411,12577.952380952382,0.9682539682539683,0.031746031746031744,0.0,2.8412698412698414,5.2189555185663075,3.992632011166603,0.5396825396825397,0.0,54.333333333333336,13.419776282793729,0.010159085443347215,0.019804112292960772,1.159509202432647,7.812226011429643,0.6458130510814019,3.494526258155214,-0.5744099910380821,1,True,True
1995-08-31 02:26:00+00:00,84,28,66,8,10,0,0.11904761904761904,759771,9044.892857142857,1.0,0.0,0.0,2.9166666666666665,5.320730893393702,4.468460429088927,0.6547619047619048,0.0,55.916666666666664,13.740070888558275,0.013036069570331344,0.02476269643571437,1.5022354694217188,9.1321704961124,2.0439001777403623,4.281098606179751,-0.6116989837723857,1,True,True
1995-08-31 03:44:00+00:00,90,25,64,22,4,0,0.044444444444444446,722351,8026.122222222222,1.0,0.0,0.0,2.8,5.10579678094963,4.262683960431279,0.5777777777777777,0.0,58.5,16.60763557289365,0.007835815030222971,0.014838464535357507,1.53846153843524,5.6719611937060455,1.896717919889595,2.46714387865709,-0.563284135528008,1,True,True
1995-08-31 03:46:00+00:00,69,26,58,4,7,0,0.10144927536231885,792015,11478.478260869566,1.0,0.0,0.0,2.8550724637681157,5.173316847894389,4.3102896736678,0.5507246376811594,0.0,59.0,16.55192138982433,0.010296751228790353,0.021167940629877986,1.1694915254039069,9.852550892567894,0.6041594666794133,4.3061590837376995,-0.5684610530564178,1,True,True
1995-08-31 08:05:00+00:00,75,23,60,12,3,0,0.04,1165537,15540.493333333334,1.0,0.0,0.0,2.7733333333333334,4.906455065299432,4.234928025611429,0.4666666666666667,0.0,36.43333333333333,13.033680836900679,0.00428593293569759,0.01259906265397029,2.0585544372719524,9.332855008995722,2.959000388786454,2.8346604196295164,-0.5726464859278898,1,True,True
1995-08-31 09:29:00+00:00,57,19,38,16,3,0,0.05263157894736842,759427,13323.280701754386,1.0,0.0,0.0,2.736842105263158,5.091404707033331,3.874949262820093,0.49122807017543857,0.0,34.1,11.54020238931882,0.002714695865463692,0.00962267785695966,1.6715542521503943,19.387644940010098,1.9843672775800723,5.187420657377757,-0.5735291761414611,1,True,True
1995-08-31 11:03:00+00:00,103,29,88,11,4,0,0.038834951456310676,802627,7792.495145631068,0.9902912621359223,0.0,0.009708737864077669,2.504854368932039,4.757689131675303,4.487688275580743,0.5436893203883495,0.0,47.18333333333333,16.409476041446467,0.004905049965361715,0.011092517557025679,2.182974214012371,7.917339030838562,3.401489878304794,3.058809531534094,-0.632458949305132,1,True,True
1995-08-31 11:10:00+00:00,116,31,94,20,2,0,0.017241379310344827,753405,6494.870689655172,0.9913793103448276,0.0,0.008620689655172414,2.5775862068965516,4.988653195019971,4.5970726512119064,0.5948275862068966,0.0,51.46666666666667,18.64336721847592,0.004487398826755099,0.010378618429121576,2.2538860103189013,3.8421758648621034,3.4614634027011038,1.228870619131007,-0.6132948251687627,1,True,True
1995-08-31 11:11:00+00:00,114,30,90,24,0,0,0.0,1038288,9107.78947368421,0.9824561403508771,0.0,0.017543859649122806,2.8859649122807016,4.938606357129003,4.66471647061723,0.5964912280701754,0.0,52.7,20.250381875453606,0.004487398826755099,0.010378618429121576,2.163187855746429,0.0,3.0271034084190465,-0.43236953213293644,-0.5790320276375522,1,False,True
1995-08-31 12:19:00+00:00,66,23,53,11,2,0,0.030303030303030304,520553,7887.166666666667,0.9848484848484849,0.0,0.015151515151515152,2.3484848484848486,4.300943325709394,4.263741945530093,0.696969696969697,0.0,76.08333333333333,15.749405871674881,0.002624118366846994,0.00653153932327107,0.8674698795066708,11.547885620554242,-0.6402357914229544,4.237731157774035,-0.5642146028880195,1,True,True
1995-08-31 12:22:00+00:00,102,28,76,22,4,0,0.0392156862745098,2704368,26513.41176470588,1.0,0.0,0.0,2.676470588235294,4.918759927203431,4.503095445554572,0.6372549019607843,0.0,77.65,16.559932244191604,0.003453151734580052,0.008092031173338536,1.3135866065510162,11.35648761834421,1.4704166441906996,4.419475080408038,-0.6249042737407664,1,True,True
1995-08-31 12:45:00+00:00,83,32,66,13,4,0,0.04819277108433735,1908156,22989.831325301206,1.0,0.0,0.0,2.6867469879518073,4.9831955340858185,4.65863600478213,0.5662650602409639,0.0,81.85,16.61612959482078,0.004140318510271596,0.00996037639049513,1.0140500916186432,11.639867639388054,0.0692098598153236,4.422769423988253,-0.6056560582122874,1,True,True
1995-08-31 12:56:00+00:00,74,22,53,15,6,0,0.08108108108108109,1876221,25354.337837837837,0.9864864864864865,0.0,0.013513513513513514,2.554054054054054,4.506005900111231,4.098524639636634,0.43243243243243246,0.0,82.11666666666666,16.645956058675612,0.005319848555781023,0.01405297735770332,0.9011568905918268,15.241235721219061,-0.48760591687064886,5.391115719165011,-0.6334806492677704,1,True,True
1995-08-31 13:50:00+00:00,136,38,109,24,3,0,0.022058823529411766,1567139,11523.08088235294,1.0,0.0,0.0,2.6323529411764706,5.109117216473749,4.912008871395125,0.6176470588235294,0.0,89.5,27.326339190593007,0.004781316793424834,0.012527965592240583,1.51955307260872,4.6135447344133,1.70165493716428,1.3791150071144076,-0.6107180931879707,1,True,True
1995-08-31 13:54:00+00:00,126,41,97,29,0,0,0.0,3386004,26873.04761904762,1.0,0.0,0.0,2.6507936507936507,4.967702797561381,4.955150284492136,0.5476190476190477,0.0,90.55,27.702673798628858,0.004931466943574985,0.01252367593602024,1.3914964108073826,0.0,1.279659871693502,-0.39377149129352274,-0.5760935924381401,1,False,True
1995-08-31 14:04:00+00:00,123,31,104,14,5,0,0.04065040650406504,1392173,11318.479674796748,1.0,0.0,0.0,2.6747967479674797,4.9272259175833755,4.5998456784812936,0.5934959349593496,0.0,95.01666666666667,25.637956280872043,0.004934636985036572,0.00878538046856693,1.294509735120563,8.237768733457306,1.0914806556995202,4.065363541334582,-0.6230483882276524,1,True,True
1995-08-31 14:06:00+00:00,112,38,91,19,2,0,0.017857142857142856,1362021,12160.901785714286,1.0,0.0,0.0,2.6964285714285716,5.041456432558841,5.000809891493796,0.6160714285714286,0.0,95.61666666666666,25.550940588787938,0.005047070847470434,0.00890807625530596,1.1713439079535855,3.5381194080073897,0.6412027485156981,1.4380288408525306,-0.5586532666715169,1,True,True
1995-08-31 14:16:00+00:00,143,41,121,22,0,0,0.0,3845131,26889.027972027972,1.0,0.0,0.0,2.6853146853146854,5.698982375534152,4.825552063802065,0.5874125874125874,0.0,98.73333333333333,26.48240008240028,0.005537305795095292,0.008909303012277063,1.4483457123418466,0.0,1.671550408092125,-0.621519457352096,-0.5906520575936004,1,False,True
